客户ID,年龄,性别,城市,职业,资产总额(AUM),存款,理财,基金,保险,信托,月均交易次数,月均交易金额,客户等级,持有产品数,持有产品,近12月资产,是否高价值客户
C11479,48,男,上海,公务员,7451348.99,2923629.89,2104755.97,1159373.87,1094539.7,597184.87,4,619566.57,白金客户,7,存款|理财产品|基金|保险|信托|贵金属|国债,"6352079.62,6283448.65,6532006.24,7181051.6,7430414.14,7621691.74,7763512.28,8121316.24,8323923.3,8521310.91,9202255.99,9378905.22",1
C11480,64,男,广州,自由职业,6059239.8,1765457.57,850573.21,157922.6,223873.76,672481.72,11,310117.72,白金客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"4822251.14,5047410.35,5630014.39,5955036.91,6299114.2,6399594.26,6250347.72,6898912.55,6769563.51,7688940.25,7972172.54,8104336.65",1
C11481,47,男,广州,企业主,3475186.15,796213.56,676473.88,315212.93,314286.75,566828.23,1,181313.64,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"2302202.16,2518361.16,2007709.66,2409097.16,2207317.07,2465969.8,2288194.79,2495705.64,2554259.34,2377454.87,2459461.51,2553161.07",0
C11482,20,男,成都,白领,2734160.32,984889.05,745470.48,588718.38,265961.72,245993.7,23,110781.64,金卡客户,5,存款|理财产品|基金|保险|信托,"2083932.03,2012343.61,2192981.11,2171282.69,2340225.81,2310442.48,2469082.39,2656697.43,2662228.65,2836312.06,2848580.31,2917524.3",0
C11483,47,男,杭州,高管,15734833.99,3817888.91,3831677.02,1474458.97,582943.91,2206717.86,30,313321.52,钻石客户,5,存款|理财产品|基金|保险|信托,"12928092.01,12220928.04,15551604.58,13516936.98,13936584.01,15166386.58,14067540.44,13773279.83,15773958.04,16170318.85,15493013.43,17223736.38",1
C11484,43,男,武汉,白领,7215057.13,1998040.62,273536.98,598763.33,21813.52,426337.45,28,663720.09,白金客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"6527392.23,6594142.86,7388563.54,6770232.74,7871615.19,7763940.54,8687968.32,8196683.85,9626419.53,9732844.12,9684451.28,10029872.5",1
C11485,70,女,苏州,公务员,5980757.17,1205587.2,1488091.86,166647.03,431647.74,577277.63,12,633075.04,白金客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"4644766.21,4243283.63,4737462.56,4202276.82,4569413.01,4389556.96,4077403.73,4009618.66,4209286.82,4704161.27,3901373.38,4546779.41",1
C11486,48,女,上海,高管,610255.17,199611.9,93457.3,58701.61,77239.07,0.0,3,12392.38,银卡客户,6,存款|理财产品|基金|保险|贵金属|外汇,"476146.82,477924.51,466279.72,460179.3,450432.53,447253.64,440489.3,436833.8,426900.02,426346.42,415590.94,412376.99",0
C11487,64,女,上海,专业人士,4572474.87,887455.64,607152.63,512524.71,420091.39,700616.65,6,270603.26,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"3621404.02,3897907.38,3957971.46,4232587.44,4769679.49,4221909.04,4973384.11,4946309.73,5583003.62,5788494.63,5548899.99,5868452.67",0
C11488,58,男,深圳,退休,8377704.25,2608694.72,1791451.66,1378362.03,1135736.8,1021892.89,7,802234.67,白金客户,6,存款|理财产品|基金|保险|信托|贵金属,"7360911.63,7833811.65,7562678.74,7539553.34,9134543.36,8837436.79,9210875.84,10127022.01,10054743.89,10514269.63,10857211.97,12039642.07",1
C11489,30,男,北京,专业人士,577579.17,181264.85,2142.86,5444.78,22148.25,0.0,1,77678.15,银卡客户,4,存款|理财产品|基金|保险,"492516.13,499709.74,470761.21,500908.25,544349.34,546583.07,571423.41,590920.37,610310.57,581351.35,620282.93,628033.36",0
C11490,43,男,成都,专业人士,3056666.19,559031.28,534113.16,474997.57,200512.09,310281.72,3,184605.56,金卡客户,5,存款|理财产品|基金|保险|信托,"2446249.34,2582613.71,2613433.37,2746319.8,2877969.15,2934031.71,3087180.33,3262838.14,3325009.18,3502226.33,3605458.3,3809880.55",0
C11491,20,男,杭州,高管,1021782.33,109492.53,130081.26,33478.83,20443.53,197803.13,2,71313.9,金卡客户,5,存款|理财产品|基金|保险|信托,"863959.08,867872.62,853745.02,951329.9,973188.06,888644.05,933566.22,943578.53,956323.71,910295.75,1001944.79,946032.29",0
C11492,51,女,上海,专业人士,2518924.06,506230.94,78744.84,254458.53,292767.42,426653.48,7,97891.13,金卡客户,5,存款|理财产品|基金|保险|信托,"2673947.08,2713420.31,2835161.39,3008343.91,2893012.12,2761469.33,2977077.76,3158036.89,3073216.63,3045384.08,3307825.12,3086741.06",0
C11493,47,男,苏州,白领,1162462.42,438242.01,128426.85,11616.9,111213.0,84312.85,24,36642.54,金卡客户,5,存款|理财产品|基金|保险|信托,"950744.27,963665.93,925486.91,935649.52,915661.95,873737.48,890372.49,879703.65,869301.9,832289.77,830331.23,823503.12",0
C11494,56,女,广州,自由职业,4192188.87,251523.37,1240939.35,257816.61,276959.3,740918.02,3,419366.56,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"3218395.6,3258508.65,3184611.49,3434023.2,3384298.19,3201290.45,3340904.39,3421532.49,3358502.44,2763434.32,3674581.3,3386516.9",0
C11495,61,男,上海,白领,104231.44,6030.64,27653.72,23048.12,7207.15,0.0,2,11267.78,普通客户,4,存款|理财产品|基金|保险,"89226.14,90760.92,90563.74,86414.91,96836.8,88184.27,90401.08,97288.49,104494.67,100693.47,103388.25,100791.52",0
C11496,34,女,南京,白领,6064753.68,2194125.88,725088.72,369478.65,494742.77,75868.1,16,512399.26,白金客户,7,存款|理财产品|基金|保险|信托|外汇|国债,"4100646.77,4099358.54,4562189.2,4886240.68,5007366.64,5139369.44,5477597.71,6263055.1,5724696.89,6235223.53,6440585.13,6944040.02",1
C11497,53,女,北京,自由职业,14101295.81,2397370.21,3888740.5,1771883.4,1436229.65,2685400.18,15,1949526.49,钻石客户,6,存款|理财产品|基金|保险|信托|外汇,"13499475.77,13893598.91,13752634.66,12690561.57,13110143.4,13723505.21,11488457.15,12665714.06,12661886.79,12866948.0,12201462.83,11940246.17",1
C11498,54,女,南京,企业主,6749221.68,1610744.8,1865272.43,751655.23,691542.8,635558.81,4,131043.03,白金客户,6,存款|理财产品|基金|保险|信托|国债,"5199181.41,5475357.4,5163381.72,5217217.15,5414147.74,5426790.31,5845016.02,5522201.18,6182106.06,6328253.86,6482647.96,5746117.34",1
C11499,33,男,上海,白领,1508827.02,139815.18,5796.75,153110.35,52635.49,97336.11,18,66137.6,金卡客户,5,存款|理财产品|基金|保险|信托,"1347409.86,1208718.78,1225580.98,1287011.04,1195092.61,1166641.57,1202502.66,1346300.01,1369871.63,1227242.64,1267945.77,1162400.93",0
C11500,18,女,北京,企业主,1087094.42,331922.84,37979.09,172724.86,43946.65,141686.38,2,48505.71,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"1059165.91,1097507.14,1151028.5,1240541.01,1231127.99,1234457.18,1276499.0,1193744.36,1499448.74,1384170.13,1426541.67,1414506.8",0
C11501,18,女,北京,高管,5770409.85,1389515.76,1439578.42,374634.93,107119.36,1094484.95,5,626987.41,白金客户,6,存款|理财产品|基金|保险|信托|贵金属,"5197756.37,5741999.25,5009953.66,5678969.41,4994968.22,5204807.36,5290229.79,5768477.78,5372622.94,5315413.26,5150717.4,5472676.85",1
C11502,37,女,广州,高管,4330725.42,518838.46,312169.98,112183.39,625490.08,214490.22,1,354545.89,金卡客户,5,存款|理财产品|基金|保险|信托,"2851609.47,2786492.35,2870341.93,3076529.01,3361688.92,3463655.74,3549274.38,3847335.8,3988003.91,4115478.2,4064177.96,4474687.07",0
C11503,41,男,上海,企业主,1846886.94,690301.92,370906.04,47711.83,94643.04,356261.5,5,53711.48,金卡客户,5,存款|理财产品|基金|保险|信托,"1410398.14,1196465.09,1279781.26,1178934.24,1284443.35,1039035.8,1255251.01,1232161.87,1081113.2,1139096.48,1044696.85,1129823.44",0
C11504,57,女,广州,白领,769536.35,291469.99,125879.13,130376.13,31371.64,0.0,17,57022.61,银卡客户,4,存款|理财产品|基金|保险,"491999.04,486421.29,495427.78,486384.19,461339.56,567344.64,560157.92,575418.43,509451.16,601057.54,627928.16,608004.97",0
C11505,69,男,重庆,高管,1645386.7,598080.49,4793.27,402987.15,7324.24,3740.83,12,213996.38,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"1249534.46,1396503.23,1449846.66,1452811.49,1442533.12,1369415.62,1289677.34,1361868.27,1265390.32,1370112.58,1306900.21,1242344.8",0
C11506,33,女,杭州,企业主,22523841.2,7605366.87,5255107.37,3148570.53,746116.12,3981746.76,5,2205802.32,钻石客户,6,存款|理财产品|基金|保险|信托|国债,"17647587.68,21221607.74,22587927.79,20688708.01,21986116.31,25307826.29,21830403.11,24916432.01,26111540.21,26682657.65,29734060.84,29463342.39",1
C11507,39,女,北京,退休,10776418.99,3776327.14,2506690.24,823613.62,819432.8,1597664.41,5,337973.13,钻石客户,5,存款|理财产品|基金|保险|信托,"7299046.96,7276102.86,7179684.51,7101392.07,7201392.92,7463550.2,7058915.07,7223674.74,7018036.57,7147251.01,7202125.37,7390095.97",1
C11508,37,男,北京,专业人士,1903116.98,728911.36,88076.65,259495.29,53273.19,298172.42,1,249829.36,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"1518616.57,1604688.44,1752914.34,1813305.23,1872674.91,1928686.24,1938573.2,1993451.71,2082497.9,2350223.11,2476127.56,2656730.65",0
C11509,53,男,重庆,高管,1174581.98,175544.72,173687.84,247671.19,89654.05,42085.41,16,174997.72,金卡客户,5,存款|理财产品|基金|保险|信托,"949096.09,1013017.83,974108.06,886312.88,830469.79,907920.94,851352.95,862135.81,778401.94,907234.29,831660.46,828845.47",0
C11510,32,男,成都,白领,1465951.76,305708.98,230526.39,99219.29,161926.23,105863.2,6,28043.33,金卡客户,5,存款|理财产品|基金|保险|信托,"1068011.43,1200951.15,1156893.59,1224588.91,1042867.6,1212980.08,1241881.65,1299490.27,1322641.07,1434720.79,1266831.5,1457657.83",0
C11511,75,男,北京,白领,2645633.77,942086.75,122964.06,594045.34,249153.15,333501.61,5,342279.35,金卡客户,5,存款|理财产品|基金|保险|信托,"2415144.72,2461523.22,2525778.37,2540679.1,2640118.88,2726915.29,2786095.52,2849072.38,2996492.84,3030298.57,3195005.32,3203708.83",0
C11512,60,女,北京,公务员,1235652.83,419543.64,271962.99,279662.57,42197.76,241489.11,6,98103.63,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"1194115.81,1286150.64,1240704.94,1299218.99,1372522.59,1332077.27,1399369.62,1439195.14,1444751.55,1472825.06,1554626.83,1626969.67",0
C11513,43,男,成都,企业主,4625024.09,613629.41,420397.21,528809.18,518290.08,16541.3,11,301220.32,金卡客户,7,存款|理财产品|基金|保险|信托|外汇|国债,"3512844.54,3724042.79,4058793.4,3962886.83,4114148.49,4051027.85,4158116.44,4366704.41,4611757.27,4738644.52,4644332.33,4694219.42",0
C11514,26,男,成都,退休,5196616.94,1011519.76,542361.58,1010417.1,576044.2,723606.11,26,748720.82,白金客户,5,存款|理财产品|基金|保险|信托,"4230559.22,4752749.83,5056157.36,4943812.32,4921220.61,5350633.24,5418578.91,5667564.3,6501912.5,6482168.01,6731909.48,7134873.3",1
C11515,54,男,杭州,高管,3578940.7,837082.86,204551.2,614407.16,276535.15,105796.68,11,69483.34,金卡客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"3371573.59,3171103.29,3243303.58,3188201.84,3074539.73,3068869.27,2988468.64,2924778.27,2978877.66,2954699.86,2875312.12,2769790.08",0
C11516,35,男,深圳,公务员,1311102.29,463964.36,105316.67,205479.93,155014.12,70577.4,17,146396.47,金卡客户,5,存款|理财产品|基金|保险|信托,"1057593.57,1124019.65,1171819.95,1128004.42,946235.42,1151631.12,1116205.95,1083743.62,1154359.72,972248.66,940331.07,1048446.67",0
C11517,33,男,南京,专业人士,1505411.54,191475.52,261505.5,96472.8,77441.36,15877.27,6,203093.98,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"1408856.72,1469239.54,1394792.86,1399794.46,1444842.09,1486489.96,1429034.08,1494149.82,1524827.05,1550778.52,1562636.11,1544530.26",0
C11518,50,男,深圳,高管,6044154.19,1130803.27,1175831.97,511352.34,511830.45,567107.24,14,385204.92,白金客户,5,存款|理财产品|基金|保险|信托,"3826548.63,4052420.24,3880672.55,4074327.94,3919352.66,3902862.07,4301820.91,3761972.58,3824987.52,3722903.82,3862628.74,3677464.27",1
C11519,40,男,成都,自由职业,14141250.78,1861622.14,3526164.67,1208095.21,984045.37,2521078.57,4,1736596.41,钻石客户,7,存款|理财产品|基金|保险|信托|外汇|国债,"14228998.59,14200585.53,15093780.06,14762363.28,16239424.25,14914613.95,13942900.57,16325349.76,15933180.88,15991683.61,14228760.43,17444310.6",1
C11520,60,女,北京,企业主,3483918.57,774665.89,456105.14,475382.14,357265.43,254872.15,4,39234.29,金卡客户,5,存款|理财产品|基金|保险|信托,"2384585.43,2666273.31,2510660.08,2716855.05,2664832.59,2896888.73,3127217.25,2878028.66,3164398.8,3046081.09,3004673.82,3461296.02",0
C11521,48,女,南京,公务员,1363329.56,198621.65,255404.5,278871.4,105969.3,12498.86,1,192999.49,金卡客户,5,存款|理财产品|基金|保险|信托,"946129.28,1088291.7,1184814.21,1037195.41,959024.14,949554.86,908617.32,879845.79,926141.84,956182.13,1015892.79,717549.26",0
C11522,18,女,南京,专业人士,11217120.3,4236202.9,2867087.96,2676779.92,161903.32,2143109.11,50,445470.5,钻石客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"8015374.14,7691983.23,8535562.85,7787912.49,8144661.95,7460327.89,6425743.08,6327905.56,7335558.21,6190649.18,5771911.52,6013451.85",1
C11523,49,女,广州,白领,954230.89,292210.34,182006.97,184297.01,124357.36,0.0,13,51152.99,银卡客户,4,存款|理财产品|基金|保险,"794305.54,836050.33,682441.8,804896.26,839399.1,856978.91,869461.43,866312.57,824275.82,864904.11,936002.11,914871.65",0
C11524,34,男,南京,企业主,16611480.52,2825427.46,4255876.1,3286145.0,827493.24,2873111.63,8,536437.54,钻石客户,6,存款|理财产品|基金|保险|信托|外汇,"10587889.03,10357486.27,10607260.27,11228731.03,11125215.45,11212630.66,10952065.52,12202059.49,10878110.54,11293129.67,11631761.79,12169640.33",1
C11525,45,女,重庆,退休,2540987.28,889090.2,360114.83,105241.57,142243.27,502295.94,2,381062.43,金卡客户,6,存款|理财产品|基金|保险|信托|国债,"1790004.89,1811046.82,1822632.15,1836953.25,1860183.14,1850369.21,1882788.83,1869579.38,1923577.68,1935018.29,1896318.34,1900244.11",0
C11526,59,男,武汉,企业主,6987894.58,884803.31,1919401.31,310957.65,606512.83,230297.48,1,110338.9,白金客户,6,存款|理财产品|基金|保险|信托|国债,"5620204.55,5725065.44,6074171.33,5877819.72,6173808.79,6276338.3,5814607.78,6066085.74,6110306.74,6563197.94,6059597.14,6076761.53",1
C11527,29,男,广州,白领,9010034.65,2470020.8,976054.84,973626.1,950949.75,963632.96,4,1185428.84,白金客户,5,存款|理财产品|基金|保险|信托,"7313466.2,7032192.12,6652209.4,7141175.96,6760262.46,6366651.27,6526774.92,6509268.47,6387829.46,6940030.51,6147770.94,6737590.0",1
C11528,33,女,深圳,白领,3702327.11,1163184.94,624974.83,594666.48,118582.54,438873.53,1,249700.51,金卡客户,5,存款|理财产品|基金|保险|信托,"2994612.74,3040058.81,2948865.78,2887084.07,2810255.96,2800221.14,2725883.01,2693185.5,2607125.73,2541090.18,2544823.48,2498378.99",0
C11529,36,女,上海,白领,176640.86,49909.99,10173.28,20178.19,14554.46,0.0,14,13109.82,普通客户,4,存款|理财产品|基金|保险,"128073.85,167808.1,158353.55,175841.14,214691.65,205135.7,192425.05,219290.97,187661.84,225771.92,235381.07,247241.23",0
C11530,37,男,杭州,企业主,7129512.21,574648.54,2050821.07,1339035.27,663844.7,292105.29,3,606413.12,白金客户,7,存款|理财产品|基金|保险|信托|外汇|国债,"4782693.86,5137416.12,5817852.62,5485382.8,5400856.9,5611184.86,5614687.45,5700209.46,5749370.29,6839965.05,6369786.32,6938682.09",1
C11531,40,女,深圳,企业主,19921363.78,6837243.11,4045544.01,4916823.87,2464406.26,802832.81,9,1451481.89,钻石客户,7,存款|理财产品|基金|保险|信托|贵金属|外汇,"19382770.68,19384699.65,20767604.74,21618856.77,23429133.6,24565707.69,25471419.95,27261504.79,28839253.78,29555059.33,31145599.71,31952707.76",1
C11532,34,女,上海,退休,7075850.64,2088829.11,1517130.76,1738775.55,193176.73,680411.86,8,938926.2,白金客户,5,存款|理财产品|基金|保险|信托,"6811234.34,6700851.98,7157037.45,7483364.98,7573896.34,8135459.93,8534992.56,8939032.09,8906430.46,9704988.67,9575286.34,10179252.45",1
C11533,75,男,杭州,专业人士,681484.24,267549.72,148419.07,47760.84,93786.73,0.0,5,97269.75,银卡客户,4,存款|理财产品|基金|保险,"495214.67,573657.98,592186.02,615712.92,511187.53,608813.57,581611.72,547530.82,628146.3,550612.39,567925.23,636645.77",0
C11534,35,女,北京,专业人士,3479466.18,1365557.88,126221.51,519679.18,36850.36,465831.78,2,199346.81,金卡客户,6,存款|理财产品|基金|保险|信托|贵金属,"3201771.66,3288055.74,3223659.57,3034530.47,3221794.47,3072622.56,3078839.63,3210827.48,3093372.32,2962473.22,2787931.97,2752903.68",0
C11535,62,男,北京,自由职业,3321626.52,191400.83,622116.5,149995.13,329696.78,412649.31,15,429385.17,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"3372002.82,3223823.81,3304787.34,3357245.47,3364961.04,3375510.96,3399814.39,3468123.55,3511110.15,3623185.39,3681678.64,3735031.92",0
C11536,39,男,成都,公务员,7937955.5,1023474.96,232642.7,865422.3,774983.85,992863.3,6,436822.04,白金客户,6,存款|理财产品|基金|保险|信托|国债,"6612675.19,6680521.96,6379133.37,6446506.79,6523518.46,6376417.08,6608446.96,6435955.43,6478483.49,6493230.88,6456858.79,6802655.6",1
C11537,52,女,武汉,高管,3125163.45,887026.59,566282.24,98409.55,449961.47,350996.13,16,236565.37,金卡客户,6,存款|理财产品|基金|保险|信托|外汇,"2814420.75,2961616.31,2914126.17,2818293.46,3049075.49,3045449.68,2969547.81,3344702.71,3210504.09,3115003.54,3203311.79,3492743.44",0
C11538,60,男,南京,企业主,4274693.43,262560.82,809846.54,1040206.09,494606.98,217504.32,8,44679.28,金卡客户,5,存款|理财产品|基金|保险|信托,"3092951.32,3289026.72,3206616.61,3533930.73,3592097.09,3679128.83,3819267.97,3849301.19,4117969.57,4125255.29,4349808.64,4496476.73",0
C11539,56,女,苏州,自由职业,3957223.18,1106352.65,152537.82,878876.46,278206.19,120849.08,7,478028.78,金卡客户,5,存款|理财产品|基金|保险|信托,"2752382.94,2897032.01,2806654.97,2806181.96,2716926.48,2881958.62,2884941.88,2586623.57,2765647.1,2728557.22,2871256.76,2917536.24",0
C11540,55,男,成都,专业人士,1639971.92,513724.96,182817.85,102031.54,149492.77,244467.48,44,113292.98,金卡客户,5,存款|理财产品|基金|保险|信托,"1604880.67,1852028.18,1779295.8,1728310.91,1876183.84,1826442.09,1981288.03,2189378.97,2103298.91,2098606.91,2172443.25,2387206.81",0
